DATE,SP500,sp500_pct,sp500_investment
2019-03-18,2832.94,0.38637865137197136,1386.3786513719713
2019-03-19,2832.57,0.3861975814936798,1386.1975814936798
2019-03-20,2824.23,0.3821161685613752,1382.1161685613752
2019-03-21,2854.88,0.39711560577661853,1397.1156057766186
2019-03-22,2800.71,0.3706059968386177,1370.6059968386178
2019-03-25,2798.36,0.36945595842244083,1369.4559584224407
2019-03-26,2818.46,0.37929245721612403,1379.2924572161241
2019-03-27,2805.37,0.3728864985489939,1372.8864985489938
2019-03-28,2815.44,0.3778145355068243,1377.8145355068243
2019-03-29,2834.4,0.38709314332414935,1387.0931433241494
2019-04-01,2867.19,0.40313984956518767,1403.1398495651877
2019-04-02,2867.24,0.4031643184676592,1403.1643184676593
2019-04-03,2873.4,0.4061788872521912,1406.178887252191
2019-04-04,2879.39,0.40911026176831844,1409.1102617683184
2019-04-05,2892.74,0.415643458728302,1415.643458728302
2019-04-08,2895.77,0.4171262742180961,1417.1262742180961
2019-04-09,2878.2,0.4085279018894885,1408.5279018894885
2019-04-10,2888.21,0.41342657616435274,1413.4265761643528
2019-04-11,2888.32,0.4134804077497909,1413.4804077497909
2019-04-12,2907.41,0.4228226347135424,1422.8226347135424
2019-04-15,2905.58,0.42192707288307285,1421.927072883073
2019-04-16,2907.06,0.42265135239623963,1422.6513523962396
2019-04-17,2900.45,0.4194165634894611,1419.4165634894612
2019-04-18,2905.03,0.42165791495588256,1421.6579149558825
2019-04-19,,,
2019-04-22,2907.97,0.4230966864212271,1423.096686421227
2019-04-23,2933.68,0.43567859607225157,1435.6785960722516
2019-04-24,2927.25,0.43253189521437196,1432.531895214372
2019-04-25,2926.17,0.4320033669209802,1432.0033669209802
2019-04-26,2939.88,0.4387127399787609,1438.712739978761
2019-04-29,2943.03,0.4402542808344876,1440.2542808344876
2019-04-30,2945.83,0.4416245393729108,1441.6245393729107
2019-05-01,2923.73,0.43080928448035394,1430.8092844803539
2019-05-02,2917.52,0.4277702467933502,1427.7702467933502
2019-05-03,2945.64,0.4415315575435179,1441.531557543518
2019-05-06,2932.47,0.43508644863243284,1435.0864486324328
2019-05-07,2884.05,0.41139076347869485,1411.390763478695
2019-05-08,2879.42,0.40912494310980163,1409.1249431098017
2019-05-09,2870.72,0.40486735407969987,1404.8673540797
2019-05-10,2881.4,0.41009391164768694,1410.093911647687
2019-05-13,2811.87,0.3760674558703343,1376.0674558703342
2019-05-14,2834.41,0.3870980371046435,1387.0980371046435
2019-05-15,2850.96,0.3951972438228255,1395.1972438228256
2019-05-16,2876.32,0.4076078711565472,1407.6078711565472
2019-05-17,2859.53,0.39939121370650055,1399.3912137065006
2019-05-20,2840.23,0.3899462173523669,1389.9462173523668
2019-05-21,2864.36,0.40175490968528105,1401.754909685281
2019-05-22,2856.27,0.39779584126533574,1397.7958412653356
2019-05-23,2822.24,0.3811423062429957,1381.1423062429958
2019-05-24,2826.06,0.383011730391845,1383.011730391845
2019-05-27,,,
2019-05-28,2802.39,0.3714281519616718,1371.4281519616718
2019-05-29,2783.02,0.3619488991440778,1361.9488991440778
2019-05-30,2788.86,0.36480686695278974,1364.8068669527897
2019-05-31,2752.06,0.34679775473350904,1346.797754733509
2019-06-03,2744.45,0.3430735877772937,1343.0735877772936
2019-06-04,2803.27,0.3718588046451763,1371.8588046451762
2019-06-05,2826.15,0.38305577441629435,1383.0557744162943
2019-06-06,2843.49,0.39154158979353126,1391.5415897935313
2019-06-07,2873.34,0.40614952456922504,1406.1495245692252
2019-06-10,2886.73,0.41270229665118596,1412.7022966511859
2019-06-11,2885.72,0.4122080248212545,1412.2080248212544
2019-06-12,2879.84,0.4093304818905652,1409.3304818905651
2019-06-13,2891.64,0.4151051428739214,1415.1051428739215
2019-06-14,2886.98,0.4128246411635452,1412.8246411635453
2019-06-17,2889.67,0.41414106811653073,1414.1410681165307
2019-06-18,2917.75,0.4278828037447209,1427.8828037447208
2019-06-19,2926.46,0.4321452865553168,1432.1452865553167
2019-06-20,2954.18,0.44571084608570954,1445.7108460857096
2019-06-21,2950.46,0.443890359741804,1443.890359741804
2019-06-24,2945.35,0.44138963790918107,1441.3896379091811
2019-06-25,2917.38,0.42770173386642907,1427.701733866429
2019-06-26,2913.78,0.4259399728884561,1425.9399728884562
2019-06-27,2924.92,0.43139164435918387,1431.3916443591838
2019-06-28,2941.76,0.4396327707117025,1439.6327707117025
2019-07-01,2964.33,0.4506780332874949,1450.6780332874948
2019-07-02,2973.01,0.45492583475660786,1454.9258347566079
2019-07-03,2995.82,0.46608854806426514,1466.088548064265
2019-07-04,,,
2019-07-05,2990.41,0.46344101281681094,1463.4410128168108
2019-07-08,2975.95,0.4563646062219524,1456.3646062219525
2019-07-09,2979.63,0.45816551744388057,1458.1655174438806
2019-07-10,2993.07,0.4647427584283135,1464.7427584283134
2019-07-11,2999.91,0.46809010428646225,1468.0901042864623
2019-07-12,3013.77,0.47487288405165873,1474.8728840516587
2019-07-15,3014.3,0.47513225441786044,1475.1322544178604
2019-07-16,3004.04,0.47011123563063695,1470.1112356306369
2019-07-17,2984.42,0.4605096383006837,1460.5096383006837
2019-07-18,2995.11,0.46574108964916494,1465.741089649165
2019-07-19,2976.61,0.45668759573458084,1456.6875957345808
2019-07-22,2985.03,0.46080815891084015,1460.8081589108401
2019-07-23,3005.47,0.47081104624133174,1470.8110462413317
2019-07-24,3019.56,0.4777063829578987,1477.7063829578988
2019-07-25,3003.67,0.46993016575234536,1469.9301657523454
2019-07-26,3025.86,0.4807894646693518,1480.789464669352
2019-07-29,3020.97,0.4783964060076047,1478.3964060076046
2019-07-30,3013.18,0.47458415100249085,1474.584151002491
2019-07-31,2980.38,0.45853255098095835,1458.5325509809584
2019-08-01,2953.56,0.4454074316950587,1445.4074316950587
2019-08-02,2932.05,0.4348809098516695,1434.8809098516695
2019-08-05,2844.74,0.39215331235532735,1392.1533123553274
2019-08-06,2881.77,0.4102749815259785,1410.2749815259785
2019-08-07,2883.98,0.4113565070152343,1411.3565070152342
2019-08-08,2938.09,0.4378367532702687,1437.8367532702687
2019-08-09,2918.65,0.4283232439892142,1428.3232439892142
2019-08-12,2883.75,0.41124395006386383,1411.2439500638638
2019-08-13,2926.32,0.4320767736283957,1432.0767736283956
2019-08-14,2840.6,0.3901272872306585,1390.1272872306586
2019-08-15,2847.6,0.39355293357671717,1393.5529335767171
2019-08-16,2888.68,0.41365658384758786,1413.6565838475879
